scaffold	start	end	snp	score	p	q	quantile	adjp	fdr
chr2_GL841183_random	1041013	1041014	chr2_GL841183_random-1041014	-0.01928	0.351888888888889	NA	0.436365778930002	0.566399427683757	0.947708475994098
chr2_GL841183_random	1041064	1041065	chr2_GL841183_random-1041065	-0.03339	0.263888888888889	NA	0.651355173226491	0.341034263129641	0.916053575970961
chr2_GL841183_random	1945337	1945338	chr2_GL841183_random-1945338	0.008625	0.448666666666667	NA	0.157695027103465	0.845727921666566	0.964363943765266
chr2_GL841183_random	2047288	2047289	chr2_GL841183_random-2047289	0.00422	0.469555555555556	NA	0.095922696205515	0.908296021570517	0.966737084908793
chr2_GL841183_random	2047361	2047362	chr2_GL841183_random-2047362	-0.016935	0.376111111111111	NA	0.367994343624794	0.63402001324586	0.953023569398999
chr2_GL841183_random	2138374	2138375	chr2_GL841183_random-2138375	0.02932	0.350111111111111	NA	0.440584492104643	0.561515196573868	0.947277608964788
chr2_GL841183_random	2227218	2227219	chr2_GL841183_random-2227219	0.017965	0.360333333333333	NA	0.412632571293896	0.589752127966294	0.949674884938402
chr2_GL841183_random	2372923	2372924	chr2_GL841183_random-2372924	0.005665	0.456555555555556	NA	0.134456752297902	0.869305677510246	0.965296941341938
chr2_GL841183_random	2408007	2408008	chr2_GL841183_random-2408008	-0.021645	0.322	NA	0.513646005185011	0.485899941888413	0.939568818071679
chr2_GL841183_random	2447497	2447498	chr2_GL841183_random-2447498	0.0512	0.237777777777778	NA	0.706551967947207	0.281982267469833	0.900227714480371
chr2_GL841183_random	2447781	2447782	chr2_GL841183_random-2447782	-0.001915	0.488555555555556	NA	0.0341739335375913	0.96549068769191	0.968645763183485
chr2_GL841183_random	2512677	2512678	chr2_GL841183_random-2512678	-0.02206	0.343888888888889	NA	0.457624322413387	0.544511720902649	0.945720609643844
chr2_GL841183_random	2544650	2544651	chr2_GL841183_random-2544651	-0.01931	0.359111111111111	NA	0.415696441197266	0.586356850122456	0.949398224852055
chr2_GL841183_random	2703510	2703511	chr2_GL841183_random-2703511	-0.07663	0.0916666666666667	NA	0.927999057270799	0.0448111641577458	0.596226633382974
chr2_GL841183_random	2810203	2810204	chr2_GL841183_random-2810204	0.002845	0.487555555555556	NA	0.0379212821117134	0.962476506984979	0.96855065941561
chr2_GL841183_random	3482780	3482781	chr2_GL841183_random-3482781	0.125975	0.0653333333333333	NA	0.951967947207165	0.0226530192797579	0.4556688608161
chr2_GL841183_random	3482935	3482936	chr2_GL841183_random-3482936	0.024605	0.338666666666667	NA	0.472024510959227	0.530353826457287	0.944352244693042
chr2_GL841183_random	3483043	3483044	chr2_GL841183_random-3483044	0.006855	0.450111111111111	NA	0.153994814989394	0.850039555147996	0.964538289693333
chr2_GL841183_random	3483226	3483227	chr2_GL841183_random-3483227	0.016265	0.372777777777778	NA	0.377421635635164	0.624602218279283	0.952349007422691
chr2_GL841183_random	3523608	3523609	chr2_GL841183_random-3523609	0.00674	0.447444444444444	NA	0.161418807447561	0.842081633911825	0.96421515835943
chr2_GL841183_random	3523698	3523699	chr2_GL841183_random-3523699	-0.011835	0.409444444444444	NA	0.275583313693142	0.729882203563071	0.958940085646048
chr2_GL841183_random	3523894	3523895	chr2_GL841183_random-3523895	0.061015	0.182222222222222	NA	0.806669809097337	0.171435747934703	0.845811633329032
chr2_GL841183_random	3523928	3523929	chr2_GL841183_random-3523929	0.07026	0.149333333333333	NA	0.856021682771624	0.117065672533234	0.78928952927076
chr2_GL841184_random	192717	192718	chr2_GL841184_random-192718	0.017595	0.363222222222222	NA	0.40433655432477	0.597797343492532	0.950318517001015
chr2_GL841184_random	192853	192854	chr2_GL841184_random-192854	0.007695	0.438888888888889	NA	0.188475135517323	0.816613185275031	0.963140241852429
chr2_GL841184_random	192915	192916	chr2_GL841184_random-192916	0.026445	0.394666666666667	NA	0.315932123497525	0.687029751216631	0.956490465073813
chr2_GL841184_random	193014	193015	chr2_GL841184_random-193015	0.00127	0.496	NA	0.0118312514730144	0.987936642426412	0.969336288641934
chr2_GL841184_random	193038	193039	chr2_GL841184_random-193039	-0.029965	0.356555555555556	NA	0.423450388875795	0.579274163236511	0.948811196012963
chr2_GL841184_random	193047	193048	chr2_GL841184_random-193048	-0.01926	0.406	NA	0.285010605703512	0.719848428662899	0.958391575936632
chr2_GL841184_random	235918	235919	chr2_GL841184_random-235919	0.017915	0.355111111111111	NA	0.427197737449918	0.575280921077271	0.948474183385811
chr2_GL841184_random	388373	388374	chr2_GL841184_random-388374	-0.02034	0.371444444444444	NA	0.381475371199623	0.620844633253198	0.9520744275262
chr2_GL841184_random	418610	418611	chr2_GL841184_random-418611	0.05634	0.287777777777778	NA	0.596417629036059	0.398510288712434	0.927280493059872
chr2_GL841184_random	418613	418614	chr2_GL841184_random-418614	0.04161	0.336888888888889	NA	0.476478906434127	0.525558292806228	0.943872977994768
chr2_GL841184_random	418680	418681	chr2_GL841184_random-418681	-0.017035	0.386222222222222	NA	0.338557624322413	0.662787442514067	0.954970707916173
chr2_GL841184_random	418972	418973	chr2_GL841184_random-418973	0.012845	0.448222222222222	NA	0.159321234975253	0.844401782238591	0.964309974520494
chr2_GL841184_random	794771	794772	chr2_GL841184_random-794772	0.00533	0.461222222222222	NA	0.12088145180297	0.883284578328962	0.965827385468925
chr2_GL841184_random	1017421	1017422	chr2_GL841184_random-1017422	-0.020095	0.345777777777778	NA	0.452510016497761	0.54965826814263	0.94620149526282
chr2_GL841184_random	1098385	1098386	chr2_GL841184_random-1098386	-0.022735	0.381666666666667	NA	0.351967947207165	0.64978994809816	0.954111336654593
chr2_GL841184_random	1098696	1098697	chr2_GL841184_random-1098697	-0.02285	0.345777777777778	NA	0.452510016497761	0.54965826814263	0.94620149526282
chr2_GL841185_random	224198	224199	chr2_GL841185_random-224199	0.03009	0.382111111111111	NA	0.350459580485506	0.651055416857256	0.954196445887012
chr2_GL841186_random	110865	110866	chr2_GL841186_random-110866	0.08164	0.121555555555556	NA	0.894296488333726	0.0783822862925804	0.715312661024248
chr2_GL841187_random	306890	306891	chr2_GL841187_random-306891	0.033575	0.338777777777778	NA	0.47171812396889	0.530653959402615	0.94438196803226
chr2_GL841187_random	306988	306989	chr2_GL841187_random-306989	0.05648	0.278222222222222	NA	0.619043129860947	0.375147239309155	0.923100000553416
chr2_GL841188_random	21381	21382	chr2_GL841188_random-21382	0.0698	0.0987777777777778	NA	0.920197973132218	0.0520080453165682	0.629612330880786
chr2_GL841188_random	21620	21621	chr2_GL841188_random-21621	0.031495	0.250333333333333	NA	0.681239688899364	0.309859506901134	0.908381573090142
chr2_GL841189_random	15172	15173	chr2_GL841189_random-15173	-0.013845	0.418888888888889	NA	0.24765496111242	0.757524469546025	0.96037900904166
chr2_GL841189_random	15371	15372	chr2_GL841189_random-15372	-0.02079	0.349333333333333	NA	0.442234268206458	0.559381948358844	0.947087186578828
chr2_GL841189_random	27527	27528	chr2_GL841189_random-27528	0.07659	0.0938888888888889	NA	0.925053028517558	0.0470059716097064	0.607023328376425
chr2_GL841189_random	93325	93326	chr2_GL841189_random-93326	0.11304	0.0588888888888889	NA	0.957977845863776	0.018339456163023	0.42201425426742
chr2_GL841191_random	1809240	1809241	chr2_GL841191_random-1809241	-0.00898	0.448777777777778	NA	0.157412208343153	0.846059494871936	0.964377412139936
chr2_GL841191_random	1809452	1809453	chr2_GL841191_random-1809453	-0.043525	0.186555555555556	NA	0.800282818760311	0.17924807880678	0.851534053558284
chr2_GL841191_random	1809651	1809652	chr2_GL841191_random-1809652	-0.041905	0.183888888888889	NA	0.8044543954749	0.174423261142826	0.848051278163739
chr2_GL841191_random	2069981	2069982	chr2_GL841191_random-2069982	0.04815	0.305333333333333	NA	0.554301201979731	0.442646672493757	0.934053196825301
chr2_GL841191_random	2070006	2070007	chr2_GL841191_random-2070007	0.07121	0.196222222222222	NA	0.784020740042423	0.197193212499836	0.863196543435212
chr2_GL841191_random	2070174	2070175	chr2_GL841191_random-2070175	0.062625	0.234555555555556	NA	0.712891821824181	0.274988855453526	0.897949284159779
chr2_GL841191_random	2115049	2115050	chr2_GL841191_random-2115050	-0.034385	0.298444444444444	NA	0.57119962290832	0.425146088022916	0.931524467296436
chr2_GL841191_random	3058368	3058369	chr2_GL841191_random-3058369	-0.023345	0.395777777777778	NA	0.312844685364129	0.690233370434875	0.956683660898402
chr2_GL841191_random	3058383	3058384	chr2_GL841191_random-3058384	0.011305	0.442111111111111	NA	0.178812161206693	0.82619332944289	0.963552071901222
chr2_GL841191_random	3058425	3058426	chr2_GL841191_random-3058426	0.026775	0.387111111111111	NA	0.335753004949328	0.66533027303129	0.955135084536822
chr2_GL841193_random	145040	145041	chr2_GL841193_random-145041	0.052325	0.307777777777778	NA	0.549116191374028	0.448910954798906	0.934913549115469
chr2_GL841193_random	702796	702797	chr2_GL841193_random-702797	0.02159	0.321111111111111	NA	0.516073532877681	0.483561784106313	0.93929435454223
chr2_GL841193_random	770607	770608	chr2_GL841193_random-770608	-0.095095	0.0726666666666667	NA	0.945109592269621	0.0280990020298216	0.494876990754418
chr2_GL841193_random	1049947	1049948	chr2_GL841193_random-1049948	-0.03257	0.351888888888889	NA	0.436365778930002	0.566399427683757	0.947708475994098
chr2_GL841193_random	1179496	1179497	chr2_GL841193_random-1179497	-0.00394	0.470111111111111	NA	0.0938015555031817	0.909965420704631	0.966796081984237
chr2_GL841193_random	1179529	1179530	chr2_GL841193_random-1179530	0.041645	0.338777777777778	NA	0.47171812396889	0.530653959402615	0.94438196803226
chr2_GL841193_random	2449733	2449734	chr2_GL841193_random-2449734	0.0223	0.391555555555556	NA	0.324888050907377	0.678076458858802	0.955941278696997
chr2_GL841195_random	22886	22887	chr2_GL841195_random-22887	-0.007145	0.456333333333333	NA	0.135069526278576	0.868640566014005	0.965271292279677
chr2_GL841195_random	524077	524078	chr2_GL841195_random-524078	-0.002755	0.479333333333333	NA	0.0644119726608532	0.937706836962925	0.967746714324482
chr2_GL841195_random	1296252	1296253	chr2_GL841195_random-1296253	-0.105185	0.0188888888888889	NA	0.988946500117841	0.00173380696531468	0.151135652880554
chr2_GL841195_random	1300016	1300017	chr2_GL841195_random-1300017	-0.05082	0.137777777777778	NA	0.871553146358709	0.100133425721997	0.762134320105374
chr2_GL841195_random	1300096	1300097	chr2_GL841195_random-1300097	-0.052075	0.136444444444444	NA	0.873155786000471	0.0982556405161989	0.758685409489015
chr2_GL841195_random	1300235	1300236	chr2_GL841195_random-1300236	0.012295	0.448666666666667	NA	0.157695027103465	0.845727921666566	0.964363943765266
chr2_GL841195_random	1300249	1300250	chr2_GL841195_random-1300250	0.075425	0.0933333333333333	NA	0.92573650718831	0.046452628895922	0.604361683671365
chr2_GL841195_random	1351994	1351995	chr2_GL841195_random-1351995	-0.023845	0.321777777777778	NA	0.514046665095451	0.485315081612834	0.939500397548057
chr2_GL841195_random	1352008	1352009	chr2_GL841195_random-1352009	0.04593	0.313333333333333	NA	0.534928116898421	0.463251212269664	0.936801011589525
chr2_GL841195_random	1364975	1364976	chr2_GL841195_random-1364976	0.00188	0.485222222222222	NA	0.0454866839500353	0.955444628692075	0.968326529825663
chr2_GL841195_random	1364977	1364978	chr2_GL841195_random-1364978	-0.00202	0.483777777777778	NA	0.0500353523450389	0.951092515019589	0.968186205809905
chr2_GL841195_random	1365068	1365069	chr2_GL841195_random-1365069	-0.019985	0.352111111111111	NA	0.435705868489276	0.567010757160602	0.947761909612971
chr2_GL841195_random	1365124	1365125	chr2_GL841195_random-1365125	-0.02297	0.317666666666667	NA	0.524935187367429	0.474533997569877	0.938210818239323
chr2_GL841195_random	1492942	1492943	chr2_GL841195_random-1492943	0.006185	0.466555555555556	NA	0.105043601225548	0.899285291524229	0.966414988077392
chr2_GL841195_random	1492949	1492950	chr2_GL841195_random-1492950	-0.00685	0.457444444444444	NA	0.132288475135517	0.871966638928607	0.965399179587465
chr2_GL841195_random	1492952	1492953	chr2_GL841195_random-1492953	-0.010265	0.449555555555556	NA	0.155267499410794	0.848380933097141	0.964471423657369
chr2_GL841195_random	1492976	1492977	chr2_GL841195_random-1492977	-0.02538	0.391444444444444	NA	0.325265142587792	0.677757163723589	0.955921437298721
chr2_GL841195_random	1493011	1493012	chr2_GL841195_random-1493012	-0.03949	0.271111111111111	NA	0.635069526278576	0.358079703838557	0.919728856910507
chr2_GL841195_random	1519048	1519049	chr2_GL841195_random-1519049	0.002675	0.479555555555556	NA	0.0636813575300495	0.938375904417801	0.967768969894086
chr2_GL841196_random	548039	548040	chr2_GL841196_random-548040	0.01144	0.405111111111111	NA	0.287791656846571	0.717263405050579	0.958247879838751
chr2_GL841196_random	548290	548291	chr2_GL841196_random-548291	-0.069745	0.258888888888889	NA	0.662008013198209	0.329408938321554	0.913347698940082
chr2_GL841196_random	775082	775083	chr2_GL841196_random-775083	0.007895	0.435777777777778	NA	0.19733679000707	0.807377925950347	0.962734330531988
chr2_GL841196_random	775431	775432	chr2_GL841196_random-775432	-0.07214	0.139111111111111	NA	0.869761960876738	0.102027073739411	0.765513946701729
chr2_GL841196_random	1139826	1139827	chr2_GL841196_random-1139827	-0.04979	0.203666666666667	NA	0.772165920339382	0.211488778241908	0.871253211693801
chr2_GL841196_random	1139950	1139951	chr2_GL841196_random-1139951	0.05291	0.301222222222222	NA	0.564529813810983	0.432175239572565	0.932563087260399
chr2_GL841196_random	1140079	1140080	chr2_GL841196_random-1140080	0.002145	0.482333333333333	NA	0.0551967947207165	0.946741218442134	0.968044659595029
chr2_GL841196_random	1140132	1140133	chr2_GL841196_random-1140133	-0.004785	0.460444444444444	NA	0.122931887815225	0.880953279107592	0.965740051420448
chr2_GL841196_random	1263419	1263420	chr2_GL841196_random-1263420	0.043105	0.203	NA	0.773179354230497	0.210192014231295	0.870561729959524
chr2_GL841196_random	1494467	1494468	chr2_GL841196_random-1494468	0.05505	0.137111111111111	NA	0.872425170869668	0.0991925465545942	0.760418628031408
chr2_GL841196_random	1494543	1494544	chr2_GL841196_random-1494544	0.057235	0.128111111111111	NA	0.885953334904549	0.0868825723334628	0.735538047661338
chr2_GL841196_random	1494723	1494724	chr2_GL841196_random-1494724	0.010325	0.432222222222222	NA	0.208013198208815	0.79684177479749	0.962260185349092
chr2_GL841197_random	23918	23919	chr2_GL841197_random-23919	0.046665	0.274444444444444	NA	0.627174169219892	0.366045532458683	0.921338295530616
chr2_GL841197_random	355033	355034	chr2_GL841197_random-355034	0.00116	0.492111111111111	NA	0.0239217534763139	0.976209845599524	0.968979364878056
chr2_GL841197_random	355095	355096	chr2_GL841197_random-355096	0.02124	0.361444444444444	NA	0.409026632099929	0.59284313174916	0.949924133948318
chr2_GL841197_random	500029	500030	chr2_GL841197_random-500030	-0.011195	0.408888888888889	NA	0.276714588734386	0.728262069928484	0.958852499989242
chr2_GL841197_random	500231	500232	chr2_GL841197_random-500232	0.08903	0.190777777777778	NA	0.792528871081782	0.186999085267083	0.856806695983444
chr2_GL841197_random	615714	615715	chr2_GL841197_random-615715	0.04756	0.324	NA	0.508696676879566	0.491173256715727	0.940178805006027
chr2_GL841197_random	615719	615720	chr2_GL841197_random-615720	0.04599	0.327111111111111	NA	0.500824888050907	0.499410091588906	0.941107337891675
chr2_GL841197_random	615825	615826	chr2_GL841197_random-615826	-0.025585	0.309	NA	0.545557388640113	0.452053586909917	0.935336765253764
chr2_GL841200_random	552073	552074	chr2_GL841200_random-552074	0.08686	0.0997777777777778	NA	0.919396653311336	0.0530603950482756	0.634077076525925
chr2_GL841200_random	2518617	2518618	chr2_GL841200_random-2518618	0.03422	0.320222222222222	NA	0.518689606410559	0.481227058574963	0.939017794968462
chr2_GL841200_random	2710498	2710499	chr2_GL841200_random-2710499	0.137175	0.0223333333333333	NA	0.986801791185482	0.00246474981190566	0.178442326357876
chr2_GL841200_random	2736269	2736270	chr2_GL841200_random-2736270	0.037335	0.201222222222222	NA	0.776031110063634	0.206749816256624	0.868689677247517
chr2_GL841200_random	2736555	2736556	chr2_GL841200_random-2736556	0.013235	0.442777777777778	NA	0.17680886165449	0.828177267578066	0.963636209628432
chr2_GL841200_random	2736557	2736558	chr2_GL841200_random-2736558	-0.00127	0.494333333333333	NA	0.0169455573886401	0.982910610755409	0.969184324088982
chr2_GL841200_random	2775266	2775267	chr2_GL841200_random-2775267	0.00427	0.482	NA	0.0561159556917276	0.945737196798915	0.96801182008167
chr2_GL841200_random	2775502	2775503	chr2_GL841200_random-2775503	0.099645	0.0775555555555556	NA	0.940608060334669	0.0320435554115074	0.521245681873801
chr2_GL841200_random	2779870	2779871	chr2_GL841200_random-2779871	0.141055	0.00777777777777778	NA	0.995969832665567	0.000264282942532494	0.0599676784039251
chr2_GL841200_random	2808572	2808573	chr2_GL841200_random-2808573	0.05958	0.115444444444444	NA	0.9025453688428	0.0708191595787495	0.695169387465729
chr2_GL841200_random	2846919	2846920	chr2_GL841200_random-2846920	0.083685	0.0793333333333333	NA	0.939193966533113	0.0335395916372736	0.531038227800702
chr2_GL841200_random	2854344	2854345	chr2_GL841200_random-2854345	0.054155	0.143333333333333	NA	0.864576950271035	0.108127600862556	0.77577719464662
chr2_GL841200_random	2869419	2869420	chr2_GL841200_random-2869420	0.046855	0.238666666666667	NA	0.704407259014848	0.283923229187392	0.900842147663314
chr2_GL841200_random	2869679	2869680	chr2_GL841200_random-2869680	0.05394	0.132444444444444	NA	0.879519208107471	0.0927180555434923	0.747906202674847
chr2_GL841200_random	3131094	3131095	chr2_GL841200_random-3131095	-0.02041	0.333333333333333	NA	0.486283290124912	0.516004880719769	0.942893174027393
chr2_GL841200_random	3154558	3154559	chr2_GL841200_random-3154559	-0.00669	0.443333333333333	NA	0.17478199387226	0.829831018924933	0.963706048027658
chr2_GL841200_random	3442716	3442717	chr2_GL841200_random-3442717	-0.0824	0.0443333333333333	NA	0.971034645298138	0.0102509291353978	0.34063928621457
chr2_GL841200_random	3443049	3443050	chr2_GL841200_random-3443050	0.081985	0.136111111111111	NA	0.873556445910912	0.0977886797402784	0.757812162751285
chr2_GL841200_random	3443066	3443067	chr2_GL841200_random-3443067	0.011855	0.441	NA	0.182064576950271	0.822888150477343	0.963411033091902
chr2_GL841200_random	3451587	3451588	chr2_GL841200_random-3451588	-0.091625	0.0243333333333333	NA	0.985434833843978	0.00294973876933887	0.193086805138613
chr2_GL841200_random	3510915	3510916	chr2_GL841200_random-3510916	-0.005485	0.450444444444444	NA	0.152839971718124	0.851034907144858	0.964578295817748
chr2_GL841200_random	3510956	3510957	chr2_GL841200_random-3510957	-0.02754	0.278444444444444	NA	0.618548197030403	0.375685047741111	0.923201631646478
chr2_GL841200_random	3511039	3511040	chr2_GL841200_random-3511040	-0.043315	0.180333333333333	NA	0.809733679000707	0.168076110785085	0.843212819355742
chr2_GL841200_random	3532603	3532604	chr2_GL841200_random-3532604	-0.010375	0.42	NA	0.244614659439076	0.76078839196075	0.960542283318933
chr2_GL841200_random	3532604	3532605	chr2_GL841200_random-3532605	-0.013455	0.399333333333333	NA	0.303723780344096	0.700505702947775	0.957291730714389
chr2_GL841200_random	3532837	3532838	chr2_GL841200_random-3532838	-0.05667	0.121333333333333	NA	0.894626443554089	0.0781011260116964	0.714589651171346
chr2_GL841200_random	3568966	3568967	chr2_GL841200_random-3568967	-0.04591	0.151777777777778	NA	0.852722130567994	0.120796513664225	0.794459765432426
chr2_GL841200_random	4548634	4548635	chr2_GL841200_random-4548635	0.022895	0.403444444444444	NA	0.292434598161678	0.712421385546032	0.957976033952801
chr2_GL841200_random	4548638	4548639	chr2_GL841200_random-4548639	0.05791	0.251111111111111	NA	0.679802026867782	0.311618526917215	0.908851600644438
chr2_GL841200_random	4548653	4548654	chr2_GL841200_random-4548654	-0.00491	0.471555555555556	NA	0.089629978788593	0.914306890487316	0.966948535513527
chr2_GL841201_random	293023	293024	chr2_GL841201_random-293024	0.045735	0.297222222222222	NA	0.573980674051379	0.42206521260902	0.931059087804477
chr2_GL841201_random	293028	293029	chr2_GL841201_random-293029	-0.001425	0.492444444444444	NA	0.0226962055149658	0.9772149068933	0.969010280752503
chr2_GL841201_random	3406507	3406508	chr2_GL841201_random-3406508	0.007295	0.470888888888889	NA	0.0917275512609003	0.91230295274906	0.966878340270426
chr2_GL841201_random	3406512	3406513	chr2_GL841201_random-3406513	0.015595	0.434888888888889	NA	0.199175111949093	0.804742006832628	0.96261683055365
chr2_GL841201_random	3943201	3943202	chr2_GL841201_random-3943202	0.02834	0.296666666666667	NA	0.57478199387226	0.420667247593307	0.930845826341248
chr2_GL841202_random	590148	590149	chr2_GL841202_random-590149	0.05648	0.279777777777778	NA	0.614942257836437	0.37891748510876	0.923806859139625
chr2_GL841202_random	590431	590432	chr2_GL841202_random-590432	0.00587	0.479333333333333	NA	0.0644119726608532	0.937706836962925	0.967746714324482
chr2_GL841202_random	2031880	2031881	chr2_GL841202_random-2031881	0.003625	0.472111111111111	NA	0.0876502474664153	0.915977072063953	0.967006812800722
chr2_GL841202_random	2071289	2071290	chr2_GL841202_random-2071290	-0.077335	0.177666666666667	NA	0.814470893235918	0.163380822589367	0.839430514944033
chr2_GL841202_random	2182485	2182486	chr2_GL841202_random-2182486	-0.05308	0.276222222222222	NA	0.622766910205044	0.370319000340756	0.922175403228807
chr2_GL841202_random	2182731	2182732	chr2_GL841202_random-2182732	-0.011805	0.432333333333333	NA	0.2076361065284	0.79717072182	0.962275170932766
chr2_GL841202_random	2266374	2266375	chr2_GL841202_random-2266375	0.026725	0.345777777777778	NA	0.452510016497761	0.54965826814263	0.94620149526282
chr2_GL841202_random	2266530	2266531	chr2_GL841202_random-2266531	0.0136	0.419333333333333	NA	0.246311572000943	0.758829749938675	0.960444466186389
chr2_GL841202_random	2279251	2279252	chr2_GL841202_random-2279252	-0.029045	0.328	NA	0.498986566108885	0.50177096598914	0.941368186220145
chr2_GL841202_random	2318331	2318332	chr2_GL841202_random-2318332	0.020515	0.394	NA	0.318383219420222	0.685109087486141	0.956373809975813
chr2_GL841202_random	2318332	2318333	chr2_GL841202_random-2318333	0.08906	0.182111111111111	NA	0.806952627857648	0.171237349828331	0.845660560379155
chr2_GL841202_random	2318335	2318336	chr2_GL841202_random-2318336	0.055135	0.276888888888889	NA	0.621635635163799	0.371926000235562	0.922485598935712
chr2_GL841202_random	2318459	2318460	chr2_GL841202_random-2318460	0.02985	0.340555555555556	NA	0.46662738628329	0.535462629752048	0.944853896433961
chr2_GL841202_random	2362880	2362881	chr2_GL841202_random-2362881	0.034285	0.356666666666667	NA	0.423002592505303	0.579581637042802	0.948836962789087
chr2_GL841202_random	2363027	2363028	chr2_GL841202_random-2363028	-0.004615	0.475555555555556	NA	0.0768795663445675	0.926336676187746	0.967363747179234
chr2_GL841202_random	2455815	2455816	chr2_GL841202_random-2455816	0.036845	0.308333333333333	NA	0.547702097572472	0.450338561479634	0.935106488592218
chr2_GL841202_random	2455829	2455830	chr2_GL841202_random-2455830	0.01418	0.426888888888889	NA	0.224699505067169	0.781076704447242	0.96152775923961
chr2_GL841202_random	2455832	2455833	chr2_GL841202_random-2455833	0.016005	0.430333333333333	NA	0.213457459344803	0.791252795683311	0.962003740634328
chr2_GL841202_random	2624763	2624764	chr2_GL841202_random-2624764	0.02966	0.332777777777778	NA	0.487555974546312	0.514516750299834	0.942737462679345
chr2_GL841202_random	2727647	2727648	chr2_GL841202_random-2727648	0.03914	0.286222222222222	NA	0.600872024510959	0.394674291127138	0.926625563352592
chr2_GL841202_random	2896349	2896350	chr2_GL841202_random-2896350	0.055795	0.260555555555556	NA	0.658425642234268	0.333267861409041	0.914265027458771
chr2_GL841202_random	3059777	3059778	chr2_GL841202_random-3059778	0.00842	0.449555555555556	NA	0.155267499410794	0.848380933097141	0.964471423657369
chr2_GL841203_random	18883	18884	chr2_GL841203_random-18884	-0.02873	0.34	NA	0.468277162385105	0.533958600883792	0.944707152343341
chr2_GL841203_random	18963	18964	chr2_GL841203_random-18964	-0.039065	0.299777777777778	NA	0.56790007070469	0.428515392927832	0.93202627515993
chr2_GL841203_random	19047	19048	chr2_GL841203_random-19048	-0.012215	0.435888888888889	NA	0.196983266556682	0.80770750238433	0.962748969957148
chr2_GL841203_random	19098	19099	chr2_GL841203_random-19099	-0.00539	0.471	NA	0.0912561866603818	0.91263692087226	0.966890059421913
chr2_GL841203_random	113727	113728	chr2_GL841203_random-113728	-0.03968	0.334444444444444	NA	0.482771623851049	0.518984881846745	0.9432024560429
chr2_GL841203_random	114016	114017	chr2_GL841203_random-114017	-0.002555	0.485111111111111	NA	0.0460051850106057	0.955109823363911	0.96831577875527
chr2_GL841203_random	201681	201682	chr2_GL841203_random-201682	-0.00655	0.459111111111111	NA	0.126938486919632	0.876958116744817	0.965589343959634
chr2_GL841203_random	481977	481978	chr2_GL841203_random-481978	0.000475	0.496444444444444	NA	0.0105585670516144	0.989276967452695	0.969376561222746
chr2_GL841203_random	482150	482151	chr2_GL841203_random-482151	-0.042895	0.315888888888889	NA	0.529224605232147	0.469894988824948	0.937638849339643
chr2_GL841203_random	482160	482161	chr2_GL841203_random-482161	-0.014475	0.440777777777778	NA	0.182677350930945	0.822227324761942	0.963382703258451
chr2_GL841203_random	482161	482162	chr2_GL841203_random-482162	-0.0326	0.363888888888889	NA	0.402191845392411	0.599657879990264	0.950465026350826
chr2_GL841204_random	4063925	4063926	chr2_GL841204_random-4063926	0.07285	0.205222222222222	NA	0.769714824416686	0.214527102487266	0.872844780341603
chr2_GL841204_random	4064013	4064014	chr2_GL841204_random-4064014	-0.009665	0.440444444444444	NA	0.183785057742164	0.821236218731592	0.963340131856116
chr2_GL841204_random	4064195	4064196	chr2_GL841204_random-4064196	0.041465	0.263222222222222	NA	0.652792835258072	0.339475835452449	0.915700690702091
chr2_GL841205_random	901411	901412	chr2_GL841205_random-901412	0.004045	0.467666666666667	NA	0.10179118548197	0.902621786285526	0.966534978813634
chr2_GL841205_random	901504	901505	chr2_GL841205_random-901505	-0.01652	0.384444444444444	NA	0.343931180768324	0.657708324722269	0.95463874534308
chr2_GL841205_random	901694	901695	chr2_GL841205_random-901695	0.042815	0.326333333333333	NA	0.503252415743578	0.497347045943279	0.940877488394526
chr2_GL841208_random	218483	218484	chr2_GL841208_random-218484	0.004415	0.466333333333333	NA	0.106009898656611	0.898618111144389	0.966390890885646
chr2_GL841208_random	218548	218549	chr2_GL841208_random-218549	-0.00602	0.452222222222222	NA	0.147160028281876	0.856345675180227	0.964790234668352
chr2_GL841208_random	218582	218583	chr2_GL841208_random-218583	-0.00697	0.450444444444444	NA	0.152839971718124	0.851034907144858	0.964578295817748
chr2_GL841208_random	218696	218697	chr2_GL841208_random-218697	0.04067	0.342888888888889	NA	0.460523214706576	0.541792535823377	0.94546304557878
chr2_GL841208_random	218702	218703	chr2_GL841208_random-218703	0.07713	0.200888888888889	NA	0.77669102050436	0.206106977231943	0.868334049827077
chr2_GL841208_random	218703	218704	chr2_GL841208_random-218704	0.088055	0.129555555555556	NA	0.883855762432241	0.0888087125864043	0.739721025882423
chr2_GL841208_random	529258	529259	chr2_GL841208_random-529259	0.02178	0.346222222222222	NA	0.451166627386283	0.550871165471265	0.946313588466204
chr2_GL841208_random	576666	576667	chr2_GL841208_random-576667	0.006595	0.447666666666667	NA	0.160735328776809	0.842744455576274	0.964242296873745
chr2_GL841208_random	802805	802806	chr2_GL841208_random-802806	0.01396	0.403333333333333	NA	0.292623144001885	0.712098813611462	0.957957797946628
chr2_GL841208_random	803053	803054	chr2_GL841208_random-803054	-0.04096	0.201555555555556	NA	0.775253358472779	0.207393469183585	0.869043835384323
chr2_GL841208_random	827648	827649	chr2_GL841208_random-827649	0.014195	0.444222222222222	NA	0.171670987508838	0.832477898064197	0.963817269941325
